
NASDAQ 100,Last: 14298.4092,Change:  359.9092
"Date: May 26, 2023 at 5:18 PM EDT",Bid: 0,Ask: 0,Size: 0*0,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue May 30 2023,NDXP230530C15025000,0,0,1.75,2.35,0,0.2181,0.0155,0.0001,0,15025.00,NDXP230530P15025000,0,0,688.6,717.3,0,0.265,-0.9841,0.0001,0
Tue May 30 2023,NDXP230530C15050000,0,0,1.65,2.2,0,0.223,0.0145,0.0001,0,15050.00,NDXP230530P15050000,0,0,708.8,742.6,0,0.2787,-0.9851,0.0001,0
Tue May 30 2023,NDXP230530C15075000,0.5,0.025,1.55,2.1,1,0.2273,0.0136,0.0001,0,15075.00,NDXP230530P15075000,0,0,738.4,767.2,0,0.2788,-0.9861,0.0001,0
Tue May 30 2023,NDXP230530C15100000,1.55,1.075,1.45,1.65,21,0.232,0.0127,0.0001,0,15100.00,NDXP230530P15100000,0,0,754.2,792.1,0,0.2761,-0.987,0.0001,0
Tue May 30 2023,NDXP230530C15125000,0.95,0.5,1.4,1.95,4,0.2364,0.0119,0.0001,0,15125.00,NDXP230530P15125000,0,0,780.5,818.2,0,0.2601,-0.9878,0.0001,0
Tue May 30 2023,NDXP230530C15150000,0,0,1.3,1.85,0,0.2413,0.0112,0.0001,0,15150.00,NDXP230530P15150000,0,0,803,843.4,0,0.2959,-0.9885,0.0001,0
Tue May 30 2023,NDXP230530C15175000,0,0,1.25,1.8,0,0.2455,0.0105,0.0001,0,15175.00,NDXP230530P15175000,0,0,831.5,870.7,0,0.2795,-0.9891,0.0001,0
Tue May 30 2023,NDXP230530C15200000,0.28,-0.145,1.2,1.75,2,0.2496,0.0099,0.0001,0,15200.00,NDXP230530P15200000,0,0,856.9,895.6,0,0.2807,-0.9898,0.0001,0
Tue May 30 2023,NDXP230530C15225000,1,0.6,1.15,1.7,1,0.2548,0.0093,0.0001,0,15225.00,NDXP230530P15225000,0,0,874.8,920.5,0,0.3151,-0.9903,0.0001,0
Tue May 30 2023,NDXP230530C15250000,1.15,0.75,1.1,1.65,30,0.2592,0.0088,0.0001,0,15250.00,NDXP230530P15250000,0,0,899.8,945.4,0,0.3205,-0.9909,0.0001,0
Tue May 30 2023,NDXP230530C15275000,0,0,1.05,1.6,0,0.2636,0.0083,0.0001,0,15275.00,NDXP230530P15275000,0,0,925.3,970.3,0,0.333,-0.9914,0.0001,0
Tue May 30 2023,NDXP230530C15300000,0.47,0.095,1,1.55,11,0.2678,0.0078,0,0,15300.00,NDXP230530P15300000,0,0,949.7,995.4,0,0.3332,-0.9918,0,0
Tue May 30 2023,NDXP230530C15325000,0.23,-0.145,1,1.5,1,0.2719,0.0074,0,0,15325.00,NDXP230530P15325000,0,0,974.6,1020.1,0,0.3401,-0.9922,0,0
Tue May 30 2023,NDXP230530C15350000,0.45,0.075,0.95,1.45,7,0.2767,0.007,0,0,15350.00,NDXP230530P15350000,0,0,999.9,1044.9,0,0.3517,-0.9926,0,0
Tue May 30 2023,NDXP230530C15375000,0,0,0.9,1.4,0,0.2805,0.0066,0,0,15375.00,NDXP230530P15375000,0,0,1025.2,1070.2,0,0.3537,-0.993,0,0
Tue May 30 2023,NDXP230530C15400000,0.36,0.01,0.85,1.35,2,0.2852,0.0063,0,0,15400.00,NDXP230530P15400000,0,0,1050.1,1095.1,0,0.3685,-0.9933,0,0
Tue May 30 2023,NDXP230530C15425000,0,0,0.85,1.35,0,0.2897,0.006,0,0,15425.00,NDXP230530P15425000,0,0,1075.1,1120.1,0,0.3576,-0.9936,0,0
Tue May 30 2023,NDXP230530C15450000,0,0,0.8,1.3,0,0.2942,0.0057,0,0,15450.00,NDXP230530P15450000,0,0,1098.8,1147.4,0,0.3821,-0.9939,0,0
Tue May 30 2023,NDXP230530C15475000,0,0,0.75,1.25,0,0.2977,0.0054,0,0,15475.00,NDXP230530P15475000,0,0,1123.7,1172.9,0,0.3889,-0.9942,0,0
Tue May 30 2023,NDXP230530C15500000,1.2,0.85,0.75,1.2,126,0.3009,0.0052,0,0,15500.00,NDXP230530P15500000,0,0,1148.7,1197.4,0,0.3848,-0.9945,0,0
Tue May 30 2023,NDXP230530C15525000,0,0,0.7,1.2,0,0.3062,0.0049,0,0,15525.00,NDXP230530P15525000,0,0,1173.4,1222.8,0,0.3914,-0.9947,0,0
Tue May 30 2023,NDXP230530C15550000,0,0,0.65,1.15,0,0.3092,0.0047,0,0,15550.00,NDXP230530P15550000,0,0,1198.6,1247.7,0,0.389,-0.995,0,0
Tue May 30 2023,NDXP230530C15575000,0,0,0.65,1.1,0,0.3133,0.0045,0,0,15575.00,NDXP230530P15575000,0,0,1223.5,1272.2,0,0.3962,-0.9952,0,0
Tue May 30 2023,NDXP230530C15600000,0,0,0.6,1.05,0,0.3173,0.0042,0,0,15600.00,NDXP230530P15600000,0,0,1248.4,1297.6,0,0.4012,-0.9954,0,0
Tue May 30 2023,NDXP230530C15625000,0,0,0.55,1.05,0,0.3211,0.0041,0,0,15625.00,NDXP230530P15625000,0,0,1273.5,1322.1,0,0.4098,-0.9956,0,0
Tue May 30 2023,NDXP230530C15650000,0,0,0.55,1,0,0.3249,0.0039,0,0,15650.00,NDXP230530P15650000,0,0,1298.3,1347.6,0,0.4162,-0.9958,0,0
Tue May 30 2023,NDXP230530C15675000,0,0,0.5,0.95,0,0.3286,0.0037,0,0,15675.00,NDXP230530P15675000,0,0,1323.4,1372.1,0,0.43,-0.9959,0,0
Tue May 30 2023,NDXP230530C15700000,0,0,0.45,0.95,0,0.3322,0.0036,0,0,15700.00,NDXP230530P15700000,0,0,1348.3,1398.5,0,0.4268,-0.9961,0,0
Tue May 30 2023,NDXP230530C15725000,0,0,0.45,0.9,0,0.3357,0.0034,0,0,15725.00,NDXP230530P15725000,0,0,1373.4,1422.5,0,0.4415,-0.9962,0,0
Tue May 30 2023,NDXP230530C15750000,0,0,0.4,0.85,0,0.3391,0.0032,0,0,15750.00,NDXP230530P15750000,0,0,1398.4,1447.5,0,0.448,-0.9964,0,0
Tue May 30 2023,NDXP230530C15775000,0,0,0.4,0.85,0,0.3441,0.0031,0,0,15775.00,NDXP230530P15775000,0,0,1423.4,1472.5,0,0.4536,-0.9965,0,0
Tue May 30 2023,NDXP230530C15800000,0,0,0.35,0.8,0,0.3455,0.003,0,0,15800.00,NDXP230530P15800000,0,0,1448.2,1497.5,0,0.4621,-0.9966,0,0
Tue May 30 2023,NDXP230530C15825000,0,0,0.35,0.75,0,0.3504,0.0029,0,0,15825.00,NDXP230530P15825000,0,0,1473.3,1522,0,0.4577,-0.9968,0,0
Tue May 30 2023,NDXP230530C15850000,0,0,0.3,0.75,0,0.3533,0.0028,0,0,15850.00,NDXP230530P15850000,0,0,1498.2,1547.5,0,0.4895,-0.9969,0,0
Tue May 30 2023,NDXP230530C15875000,0,0,0.25,0.7,0,0.3562,0.0026,0,0,15875.00,NDXP230530P15875000,0,0,1523.2,1572.5,0,0.4717,-0.997,0,0
Tue May 30 2023,NDXP230530C15900000,0,0,0.25,0.7,0,0.361,0.0025,0,0,15900.00,NDXP230530P15900000,0,0,1548.3,1597.5,0,0.5024,-0.9971,0,0
Tue May 30 2023,NDXP230530C15925000,0.15,-0.15,0.2,0.65,1,0.3636,0.0024,0,0,15925.00,NDXP230530P15925000,0,0,1573.2,1623.4,0,0.5088,-0.9972,0,0
Tue May 30 2023,NDXP230530C15950000,0.16,-0.14,0.2,0.65,3,0.3684,0.0024,0,0,15950.00,NDXP230530P15950000,0,0,1598.5,1647,0,0.5152,-0.9973,0,0
Tue May 30 2023,NDXP230530C15975000,0.1,-0.2,0.2,0.6,1,0.3731,0.0023,0,0,15975.00,NDXP230530P15975000,0,0,1623.5,1672.4,0,0.504,-0.9974,0,0
Tue May 30 2023,NDXP230530C16000000,0.5,0.2,0.15,0.6,4,0.3755,0.0022,0,0,16000.00,NDXP230530P16000000,0,0,1648.5,1697,0,0.5117,-0.9975,0,0
Tue May 30 2023,NDXP230530C16025000,0,0,0.15,0.55,0,0.3802,0.0021,0,0,16025.00,NDXP230530P16025000,0,0,1673.3,1722.4,0,0.5089,-0.9976,0,0
Tue May 30 2023,NDXP230530C16050000,0,0,0.1,0.55,0,0.3849,0.002,0,0,16050.00,NDXP230530P16050000,0,0,1698.3,1747.4,0,0.515,-0.9976,0,0
Tue May 30 2023,NDXP230530C16075000,0,0,0.1,0.5,0,0.3896,0.0019,0,0,16075.00,NDXP230530P16075000,0,0,1723.2,1772.4,0,0.5154,-0.9977,0,0
Tue May 30 2023,NDXP230530C16100000,0,0,0.1,0.5,0,0.3943,0.0019,0,0,16100.00,NDXP230530P16100000,0,0,1748.1,1797.4,0,0.5264,-0.9978,0,0
Tue May 30 2023,NDXP230530C16125000,0,0,0.05,0.5,0,0.3963,0.0018,0,0,16125.00,NDXP230530P16125000,0,0,1773.2,1822.4,0,0.5276,-0.9978,0,0
Tue May 30 2023,NDXP230530C16150000,0,0,0.05,0.45,0,0.4009,0.0017,0,0,16150.00,NDXP230530P16150000,0,0,1798.4,1847.4,0,0.537,-0.9979,0,0
Tue May 30 2023,NDXP230530C16175000,0,0,0.05,0.45,0,0.4055,0.0017,0,0,16175.00,NDXP230530P16175000,0,0,1823.3,1871.9,0,0.5678,-0.998,0,0
Tue May 30 2023,NDXP230530C16200000,0,0,0.05,0.45,0,0.4101,0.0016,0,0,16200.00,NDXP230530P16200000,0,0,1848.4,1896.9,0,0.5747,-0.998,0,0
Tue May 30 2023,NDXP230530C16225000,0,0,0,0.4,0,0.4118,0.0016,0,0,16225.00,NDXP230530P16225000,0,0,1873.4,1921.9,0,0.5516,-0.9981,0,0
Tue May 30 2023,NDXP230530C16250000,0,0,0,0.4,0,0.4163,0.0015,0,0,16250.00,NDXP230530P16250000,0,0,1898.3,1947.4,0,0.5856,-0.9981,0,0
Tue May 30 2023,NDXP230530C16275000,0,0,0,0.4,0,0.4209,0.0015,0,0,16275.00,NDXP230530P16275000,0,0,1923.2,1972.4,0,0.5924,-0.9982,0,0
Tue May 30 2023,NDXP230530C16300000,0,0,0,0.4,0,0.4254,0.0014,0,0,16300.00,NDXP230530P16300000,0,0,1948.2,1997.4,0,0.5845,-0.9982,0,0
Tue May 30 2023,NDXP230530C16325000,0,0,0,0.4,0,0.4299,0.0014,0,0,16325.00,NDXP230530P16325000,0,0,1973.2,2021.9,0,0.6089,-0.9983,0,0
Tue May 30 2023,NDXP230530C16350000,0,0,0,0.35,0,0.4348,0.0013,0,0,16350.00,NDXP230530P16350000,0,0,1998.2,2046.9,0,0.615,-0.9983,0,0
Tue May 30 2023,NDXP230530C16375000,0,0,0,0.35,0,0.4356,0.0013,0,0,16375.00,NDXP230530P16375000,0,0,2023.2,2072.4,0,0.6169,-0.9984,0,0
Tue May 30 2023,NDXP230530C16400000,0,0,0,0.35,0,0.4401,0.0012,0,0,16400.00,NDXP230530P16400000,0,0,2048.2,2097.4,0,0.6085,-0.9984,0,0
Tue May 30 2023,NDXP230530C16425000,0,0,0,0.35,0,0.4445,0.0012,0,0,16425.00,NDXP230530P16425000,0,0,2073.2,2122.4,0,0.6145,-0.9984,0,0
Tue May 30 2023,NDXP230530C16450000,0,0,0,0.35,0,0.4489,0.0012,0,0,16450.00,NDXP230530P16450000,0,0,2098.2,2146.1,0,0.6104,-0.9985,0,0
Tue May 30 2023,NDXP230530C16475000,0,0,0,0.35,0,0.4534,0.0011,0,0,16475.00,NDXP230530P16475000,0,0,2123.2,2172.4,0,0.6288,-0.9985,0,0
Tue May 30 2023,NDXP230530C16500000,0,0,0,0.35,0,0.4578,0.0011,0,0,16500.00,NDXP230530P16500000,0,0,2148.2,2197.4,0,0.634,-0.9986,0,0
Tue May 30 2023,NDXP230530C16600000,0,0,0,0.05,0,0.4715,0.001,0,0,16600.00,NDXP230530P16600000,0,0,2248.1,2297.4,0,0.6446,-0.9987,0,0
Tue May 30 2023,NDXP230530C16700000,0,0,0,0.05,0,0.4146,0.0008,0,0,16700.00,NDXP230530P16700000,0,0,2347.3,2397.3,0,0.6678,-0.9988,0,0
Tue May 30 2023,NDXP230530C16800000,0,0,0,0.05,0,0.4295,0.0008,0,0,16800.00,NDXP230530P16800000,0,0,2447.3,2497.3,0,0.6898,-0.9989,0,0
Tue May 30 2023,NDXP230530C16900000,0,0,0,0.05,0,0.4442,0.0007,0,0,16900.00,NDXP230530P16900000,0,0,2548.1,2597.3,0,0.7126,-0.999,0,0
Tue May 30 2023,NDXP230530C17000000,0,0,0,0.05,0,0.4588,0.0006,0,0,17000.00,NDXP230530P17000000,0,0,2647.3,2696.1,0,0.7447,-0.999,0,0
Tue May 30 2023,NDXP230530C17100000,0,0,0,0.05,0,0.4733,0.0006,0,0,17100.00,NDXP230530P17100000,0,0,2748.1,2797.3,0,0.7672,-0.9991,0,0
Tue May 30 2023,NDXP230530C17200000,0,0,0,0.25,0,0.5679,0.0005,0,0,17200.00,NDXP230530P17200000,0,0,2847.2,2897.3,0,0.7906,-0.9991,0,0
Tue May 30 2023,NDXP230530C17300000,0,0,0,0.25,0,0.5842,0.0004,0,0,17300.00,NDXP230530P17300000,0,0,2947.2,2997.3,0,0.8119,-0.9992,0,0
Tue May 30 2023,NDXP230530C17400000,0,0,0,0.25,0,0.6003,0.0004,0,0,17400.00,NDXP230530P17400000,0,0,3047.2,3097.3,0,0.823,-0.9992,0,0
Tue May 30 2023,NDXP230530C17500000,0,0,0,0.05,0,0.5301,0.0004,0,0,17500.00,NDXP230530P17500000,0,0,3148,3197.2,0,0.8124,-0.9993,0,0
Tue May 30 2023,NDXP230530C17600000,0,0,0,0.2,0,0.6264,0.0003,0,0,17600.00,NDXP230530P17600000,0,0,3248,3293.9,0,0.8653,-0.9993,0,0
Tue May 30 2023,NDXP230530C17700000,0,0,0,0.2,0,0.642,0.0003,0,0,17700.00,NDXP230530P17700000,0,0,3348,3393.9,0,0.8971,-0.9993,0,0
Tue May 30 2023,NDXP230530C17800000,0,0,0,0.2,0,0.6635,0.0003,0,0,17800.00,NDXP230530P17800000,0,0,3447.1,3497.2,0,0.9226,-0.9994,0,0
Tue May 30 2023,NDXP230530C17900000,0,0,0,0.2,0,0.6729,0.0003,0,0,17900.00,NDXP230530P17900000,0,0,3547.9,3595.7,0,0.9408,-0.9994,0,0
Wed May 31 2023,NDXP230531C09400000,0,0,4908.6,4945.1,0,0,0.9993,0,0,9400.00,NDXP230531P09400000,0.05,0,0,0.05,0,0.9597,-0.0003,0,1
Wed May 31 2023,NDXP230531C09500000,0,0,4807.9,4845.1,0,0,0.9993,0,0,9500.00,NDXP230531P09500000,0,0,0,0.05,0,0.9366,-0.0003,0,0
Wed May 31 2023,NDXP230531C09600000,0,0,4707.9,4745.1,0,0,0.9993,0,0,9600.00,NDXP230531P09600000,0.05,-0.25,0,0.35,1,1.0648,-0.0004,0,0
Wed May 31 2023,NDXP230531C09700000,0,0,4608,4645.2,0,0,0.9992,0,0,9700.00,NDXP230531P09700000,0,0,0,0.35,0,1.0463,-0.0004,0,0
Wed May 31 2023,NDXP230531C09800000,0,0,4508,4545.2,0,0,0.9992,0,0,9800.00,NDXP230531P09800000,0,0,0,0.4,0,1.0204,-0.0004,0,0
Wed May 31 2023,NDXP230531C09900000,0,0,4408.8,4445.3,0,0,0.9992,0,0,9900.00,NDXP230531P09900000,0,0,0,0.4,0,0.9947,-0.0005,0,0
Wed May 31 2023,NDXP230531C10000000,0,0,4308.7,4345.3,0,0,0.9991,0,0,10000.00,NDXP230531P10000000,0.73,0,0,0.45,0,0.9758,-0.0005,0,2
Wed May 31 2023,NDXP230531C10100000,0,0,4208.7,4245.3,0,0,0.9991,0,0,10100.00,NDXP230531P10100000,0,0,0,0.5,0,0.9504,-0.0006,0,0
Wed May 31 2023,NDXP230531C10200000,0,0,4108.2,4145.3,0,0,0.999,0,0,10200.00,NDXP230531P10200000,0,0,0,0.55,0,0.9311,-0.0006,0,0
Wed May 31 2023,NDXP230531C10300000,0,0,4011.3,4046.9,0,0,0.9989,0,0,10300.00,NDXP230531P10300000,0,0,0,0.6,0,0.9114,-0.0007,0,0
Wed May 31 2023,NDXP230531C10400000,0,0,3908.9,3948.6,0,0,0.9989,0,0,10400.00,NDXP230531P10400000,0,0,0.05,0.6,0,0.8961,-0.0008,0,0
Wed May 31 2023,NDXP230531C10500000,0,0,3808.9,3845.5,0,0,0.9988,0,0,10500.00,NDXP230531P10500000,1.4,0,0.05,0.65,0,0.8755,-0.0008,0,20
Wed May 31 2023,NDXP230531C10600000,0,0,3708.4,3745.5,0,0,0.9987,0,0,10600.00,NDXP230531P10600000,0,0,0.1,0.65,0,0.8505,-0.0009,0,0
Wed May 31 2023,NDXP230531C10700000,0,0,3611.7,3645.5,0,0,0.9986,0,0,10700.00,NDXP230531P10700000,0,0,0.1,0.7,0,0.8257,-0.001,0,0
Wed May 31 2023,NDXP230531C10800000,0,0,3509.7,3545.6,0,0,0.9985,0,0,10800.00,NDXP230531P10800000,0,0,0.15,0.75,0,0.805,-0.0011,0,0
Wed May 31 2023,NDXP230531C10900000,0,0,3411.8,3446.7,0,0,0.9984,0,0,10900.00,NDXP230531P10900000,0,0,0.2,0.8,0,0.7876,-0.0013,0,0
Wed May 31 2023,NDXP230531C10925000,0,0,3384.7,3420.6,0,0,0.9983,0,0,10925.00,NDXP230531P10925000,0,0,0.2,0.8,0,0.7814,-0.0013,0,0
Wed May 31 2023,NDXP230531C10950000,0,0,3361.8,3395.6,0,0,0.9983,0,0,10950.00,NDXP230531P10950000,0,0,0.2,0.8,0,0.7749,-0.0013,0,0
Wed May 31 2023,NDXP230531C10975000,0,0,3332.6,3371.3,0,0,0.9983,0,0,10975.00,NDXP230531P10975000,0,0,0.2,0.8,0,0.7725,-0.0014,0,0
Wed May 31 2023,NDXP230531C11000000,0,0,3309.1,3348.8,0,0,0.9982,0,0,11000.00,NDXP230531P11000000,0.15,-0.25,0.2,0.85,1,0.7695,-0.0014,0,32
Wed May 31 2023,NDXP230531C11025000,0,0,3284.1,3323.8,0,0,0.9982,0,0,11025.00,NDXP230531P11025000,2.7,0,0.25,0.85,0,0.7634,-0.0014,0,10
Wed May 31 2023,NDXP230531C11050000,0,0,3259.1,3298.9,0,0,0.9982,0,0,11050.00,NDXP230531P11050000,0,0,0.25,0.85,0,0.7572,-0.0015,0,0
Wed May 31 2023,NDXP230531C11075000,0,0,3234.2,3273.9,0,0,0.9981,0,0,11075.00,NDXP230531P11075000,0,0,0.25,0.85,0,0.7541,-0.0015,0,0
Wed May 31 2023,NDXP230531C11100000,0,0,3211.9,3245.7,0,0,0.9981,0,0,11100.00,NDXP230531P11100000,0,0,0.25,0.85,0,0.7508,-0.0016,0,0
Wed May 31 2023,NDXP230531C11125000,0,0,3184.2,3223.9,0,0,0.998,0,0,11125.00,NDXP230531P11125000,0,0,0.3,0.9,0,0.7447,-0.0016,0,0
Wed May 31 2023,NDXP230531C11150000,0,0,3159.2,3195.7,0,0,0.998,0,0,11150.00,NDXP230531P11150000,1.27,0,0.3,0.9,0,0.7385,-0.0016,0,20
Wed May 31 2023,NDXP230531C11175000,0,0,3136.9,3172.2,0,0,0.998,0,0,11175.00,NDXP230531P11175000,0,0,0.3,0.9,0,0.7351,-0.0017,0,0
Wed May 31 2023,NDXP230531C11200000,0,0,3109.2,3148.9,0,0,0.9979,0,0,11200.00,NDXP230531P11200000,0,0,0.3,0.95,0,0.7316,-0.0017,0,0
Wed May 31 2023,NDXP230531C11225000,0,0,3083.7,3122.2,0,0,0.9979,0,0,11225.00,NDXP230531P11225000,0.53,0,0.3,0.95,0,0.7254,-0.0018,0,7
Wed May 31 2023,NDXP230531C11250000,0,0,3059.3,3099,0,0,0.9978,0,0,11250.00,NDXP230531P11250000,0,0,0.35,0.95,0,0.7193,-0.0018,0,0
Wed May 31 2023,NDXP230531C11275000,0,0,3034.3,3074,0,0,0.9978,0,0,11275.00,NDXP230531P11275000,0,0,0.35,0.95,0,0.7181,-0.0018,0,0
Wed May 31 2023,NDXP230531C11300000,0,0,3009.3,3049,0,0,0.9977,0,0,11300.00,NDXP230531P11300000,1.1,0,0.35,1,0,0.712,-0.0019,0,40
Wed May 31 2023,NDXP230531C11325000,0,0,2987,3024,0,0,0.9977,0,0,11325.00,NDXP230531P11325000,4.43,0,0.4,1,0,0.7058,-0.002,0,3
Wed May 31 2023,NDXP230531C11350000,0,0,2959.5,2999,0,0,0.9976,0,0,11350.00,NDXP230531P11350000,0,0,0.4,1,0,0.7042,-0.002,0,0
Wed May 31 2023,NDXP230531C11375000,0,0,2933.8,2970.9,0,0,0.9976,0,0,11375.00,NDXP230531P11375000,0,0,0.4,1.05,0,0.6981,-0.0021,0,0
Wed May 31 2023,NDXP230531C11400000,0,0,2909.6,2949.1,0,0,0.9975,0,0,11400.00,NDXP230531P11400000,5.9,0,0.4,1.05,0,0.6919,-0.0021,0,3
Wed May 31 2023,NDXP230531C11425000,0,0,2882.9,2923.2,0,0,0.9975,0,0,11425.00,NDXP230531P11425000,0,0,0.45,1.05,0,0.69,-0.0022,0,0
Wed May 31 2023,NDXP230531C11450000,0,0,2858.9,2898.8,0,0,0.9974,0,0,11450.00,NDXP230531P11450000,0,0,0.45,1.1,0,0.6839,-0.0022,0,0
Wed May 31 2023,NDXP230531C11475000,0,0,2833.9,2871,0,0,0.9973,0,0,11475.00,NDXP230531P11475000,0,0,0.45,1.1,0,0.6777,-0.0023,0,0
Wed May 31 2023,NDXP230531C11500000,0,0,2809.5,2849.2,0,0,0.9973,0,0,11500.00,NDXP230531P11500000,0.1,-0.425,0.5,1.1,2,0.6736,-0.0024,0,1
Wed May 31 2023,NDXP230531C11525000,0,0,2784,2823.9,0,0,0.9972,0,0,11525.00,NDXP230531P11525000,3.43,0,0.5,1.15,0,0.6694,-0.0024,0,3
Wed May 31 2023,NDXP230531C11550000,0,0,2762.2,2797.6,0,0,0.9972,0,0,11550.00,NDXP230531P11550000,0,0,0.5,1.15,0,0.6651,-0.0025,0,0
Wed May 31 2023,NDXP230531C11575000,0,0,2734.6,2774.3,0,0,0.9971,0,0,11575.00,NDXP230531P11575000,0,0,0.55,1.15,0,0.6608,-0.0025,0,0
Wed May 31 2023,NDXP230531C11600000,0,0,2709.7,2749.3,0,0,0.997,0,0,11600.00,NDXP230531P11600000,2.19,0,0.55,1.2,0,0.6546,-0.0026,0,15
Wed May 31 2023,NDXP230531C11625000,0,0,2684.7,2721.2,0,0,0.9969,0,0,11625.00,NDXP230531P11625000,0,0,0.55,1.2,0,0.6502,-0.0027,0,0
Wed May 31 2023,NDXP230531C11650000,0,0,2659.7,2696.2,0,0,0.9969,0,0,11650.00,NDXP230531P11650000,0,0,0.6,1.2,0,0.6458,-0.0028,0,0
Wed May 31 2023,NDXP230531C11675000,0,0,2634.2,2674.1,0,0,0.9968,0,0,11675.00,NDXP230531P11675000,0,0,0.6,1.25,0,0.6413,-0.0028,0,0
Wed May 31 2023,NDXP230531C11700000,0,0,2609.8,2649.5,0,0,0.9967,0,0,11700.00,NDXP230531P11700000,1.94,0,0.6,1.25,0,0.6368,-0.0029,0,29
Wed May 31 2023,NDXP230531C11725000,0,0,2585,2624.5,0,0,0.9966,0,0,11725.00,NDXP230531P11725000,7.82,0,0.65,1.3,0,0.6322,-0.003,0,1
Wed May 31 2023,NDXP230531C11750000,0,0,2559.9,2599.5,0,0,0.9966,0,0,11750.00,NDXP230531P11750000,2.03,0,0.65,1.3,0,0.6275,-0.0031,0,0
Wed May 31 2023,NDXP230531C11775000,2480.6,279.75,2534.3,2574.2,1,0,0.9965,0,1,11775.00,NDXP230531P11775000,0,0,0.65,1.3,0,0.6228,-0.0032,0,0
Wed May 31 2023,NDXP230531C11800000,0,0,2509.4,2546.4,0,0,0.9964,0,0,11800.00,NDXP230531P11800000,2,0,0.7,1.35,0,0.6167,-0.0032,0,20
Wed May 31 2023,NDXP230531C11825000,0,0,2487.8,2521.4,0,0,0.9963,0,0,11825.00,NDXP230531P11825000,0,0,0.7,1.35,0,0.6133,-0.0033,0,0
Wed May 31 2023,NDXP230531C11850000,0,0,2458.3,2499.6,0,0,0.9962,0,0,11850.00,NDXP230531P11850000,0,0,0.7,1.4,0,0.6072,-0.0034,0,0
Wed May 31 2023,NDXP230531C11875000,0,0,2435,2474.7,0,0,0.9961,0,0,11875.00,NDXP230531P11875000,1.1,0,0.75,1.4,0,0.6037,-0.0035,0,5
Wed May 31 2023,NDXP230531C11900000,0,0,2410.1,2446.7,0,0,0.996,0,0,11900.00,NDXP230531P11900000,0,0,0.75,1.45,0,0.5975,-0.0036,0,0
Wed May 31 2023,NDXP230531C11925000,0,0,2384.6,2421.6,0,0,0.9959,0,0,11925.00,NDXP230531P11925000,0,0,0.8,1.45,0,0.5939,-0.0037,0,0
Wed May 31 2023,NDXP230531C11950000,0,0,2359.6,2396.6,0,0,0.9958,0,0,11950.00,NDXP230531P11950000,1.17,0,0.8,1.5,0,0.5877,-0.0038,0,21
Wed May 31 2023,NDXP230531C11975000,0,0,2337.9,2374.9,0,0,0.9957,0,0,11975.00,NDXP230531P11975000,8.25,0,0.85,1.5,0,0.584,-0.0039,0,1
Wed May 31 2023,NDXP230531C12000000,0,0,2310.3,2349.9,0,0,0.9956,0,0,12000.00,NDXP230531P12000000,8.47,0,0.85,1.55,0,0.5778,-0.0041,0,1
Wed May 31 2023,NDXP230531C12025000,0,0,2288.2,2324,0,0,0.9955,0,0,12025.00,NDXP230531P12025000,1.75,0,0.85,1.55,0,0.574,-0.0042,0,6
Wed May 31 2023,NDXP230531C12050000,0,0,2260.4,2300,0,0,0.9953,0,0,12050.00,NDXP230531P12050000,0,0,0.9,1.6,0,0.5689,-0.0043,0,0
Wed May 31 2023,NDXP230531C12075000,1334.72,0,2235.5,2275.1,0,0,0.9952,0,1,12075.00,NDXP230531P12075000,1.95,0,0.9,1.6,0,0.5638,-0.0044,0,6
Wed May 31 2023,NDXP230531C12100000,0,0,2210.5,2250.2,0,0,0.9951,0,0,12100.00,NDXP230531P12100000,0.65,-0.4,0.95,1.65,12,0.5598,-0.0045,0,26
Wed May 31 2023,NDXP230531C12125000,0,0,2185.6,2225.2,0,0,0.995,0,0,12125.00,NDXP230531P12125000,2.1,0,0.95,1.65,0,0.5536,-0.0047,0,11
Wed May 31 2023,NDXP230531C12150000,1261.38,0,2160.7,2200.3,0,0,0.9948,0,1,12150.00,NDXP230531P12150000,3.22,0,1,1.7,0,0.5494,-0.0048,0,7
Wed May 31 2023,NDXP230531C12175000,1408.6,0,2138.4,2175.3,0,0,0.9947,0,1,12175.00,NDXP230531P12175000,3.4,0,1,1.7,0,0.5442,-0.005,0,1
Wed May 31 2023,NDXP230531C12200000,0,0,2110.7,2147.2,0,0,0.9945,0,0,12200.00,NDXP230531P12200000,3.55,0,1.05,1.75,0,0.539,-0.0051,0,46
Wed May 31 2023,NDXP230531C12225000,0,0,2085.3,2125.1,0,0,0.9944,0,0,12225.00,NDXP230531P12225000,0,0,1.05,1.75,0,0.5347,-0.0052,0,0
Wed May 31 2023,NDXP230531C12250000,0,0,2060.9,2097.3,0,0,0.9942,0,0,12250.00,NDXP230531P12250000,1,-0.25,1.1,1.8,1,0.5294,-0.0054,0,47
Wed May 31 2023,NDXP230531C12275000,0,0,2035.9,2072.4,0,0,0.9941,0,0,12275.00,NDXP230531P12275000,0,0,1.1,1.8,0,0.524,-0.0056,0,0
Wed May 31 2023,NDXP230531C12300000,0,0,2011,2047.6,0,0,0.9939,0,0,12300.00,NDXP230531P12300000,3.07,0,1.15,1.85,0,0.5196,-0.0057,0,36
