
CBOE Volatility Index,Last: 17.33,Change:  0.3
Date: 15 May 2023, 11:47 AM EDT,Bid: 0,Ask: 0,Size: 0*0,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed May 31 2023,VIXW230531C00039000,0.19,0,0.08,0.14,0,1.7755,0.0444,0.013,73,39.00,VIXW230531P00039000,0,0,19.21,19.65,0,0,-0.9534,0.013,0
Wed May 31 2023,VIXW230531C00040000,0.12,-0.02,0.08,0.13,4,1.811,0.042,0.0122,323,40.00,VIXW230531P00040000,0,0,20.2,20.64,0,0,-0.9558,0.0122,0
Wed May 31 2023,VIXW230531C00042500,0.12,0,0.06,0.11,0,1.8645,0.0342,0.01,25,42.50,VIXW230531P00042500,0,0,22.68,23.11,0,0,-0.9636,0.01,0
Wed May 31 2023,VIXW230531C00045000,0.08,0,0.05,0.1,0,1.9341,0.0298,0.0086,61,45.00,VIXW230531P00045000,0,0,25.16,25.6,0,0,-0.968,0.0086,0
Wed May 31 2023,VIXW230531C00047500,0,0,0.04,0.09,0,1.9909,0.0257,0.0074,0,47.50,VIXW230531P00047500,0,0,27.65,28.08,0,0,-0.9721,0.0074,0
Wed May 31 2023,VIXW230531C00050000,0.08,0,0.05,0.08,0,2.0813,0.0248,0.0068,22,50.00,VIXW230531P00050000,0,0,30.13,30.57,0,0,-0.9729,0.0068,0
Wed May 31 2023,VIXW230531C00055000,0.06,0,0.02,0.07,2,2.1422,0.0175,0.005,132,55.00,VIXW230531P00055000,0,0,35.11,35.55,0,0,-0.9802,0.005,0
Wed May 31 2023,VIXW230531C00060000,0.1,0,0.01,0.05,0,2.1793,0.012,0.0035,5,60.00,VIXW230531P00060000,0,0,40.09,40.52,0,0,-0.9857,0.0035,0
Wed May 31 2023,VIXW230531C00065000,0.08,0,0.02,0.04,0,2.3056,0.0115,0.0032,10,65.00,VIXW230531P00065000,0,0,45.08,45.58,0,0,-0.9862,0.0032,0
Wed May 31 2023,VIXW230531C00070000,0.05,0,0,0.04,0,2.3188,0.0093,0.0026,32,70.00,VIXW230531P00070000,0,0,50.06,50.5,0,0,-0.9884,0.0026,0
Wed May 31 2023,VIXW230531C00075000,0,0,0.01,0.03,0,2.4221,0.0077,0.0021,0,75.00,VIXW230531P00075000,0,0,55.05,55.54,0,0,-0.99,0.0021,0
Wed May 31 2023,VIXW230531C00080000,0.04,0,0,0.03,0,2.4478,0.0075,0.002,10,80.00,VIXW230531P00080000,0,0,60.04,60.52,0,0,-0.9903,0.002,0
Wed May 31 2023,VIXW230531C00085000,0.03,0,0.01,0.03,0,2.6071,0.0073,0.0019,1,85.00,VIXW230531P00085000,0,0,65.03,65.51,0,0,-0.9904,0.0019,0
Wed May 31 2023,VIXW230531C00090000,0,0,0,0.03,0,2.6171,0.0054,0.0014,0,90.00,VIXW230531P00090000,0,0,70.03,70.49,0,0,-0.9923,0.0014,0
Wed May 31 2023,VIXW230531C00095000,0,0,0,0.02,0,2.597,0.004,0.0011,0,95.00,VIXW230531P00095000,0,0,75.02,75.47,0,0,-0.9937,0.0011,0
Wed May 31 2023,VIXW230531C00100000,0,0,0,0.02,0,2.6677,0.003,0.0009,0,100.00,VIXW230531P00100000,0,0,80.01,80.46,0,0,-0.9947,0.0009,0
Wed Jun 07 2023,VIXW230607C00010000,0,0,9.35,9.77,0,0,0.9914,0.0027,0,10.00,VIXW230607P00010000,0,0,0,0.02,0,1.1368,-0.0053,0.0027,0
Wed Jun 07 2023,VIXW230607C00011000,0,0,8.35,8.78,0,0,0.9906,0.0035,0,11.00,VIXW230607P00011000,0,0,0,0.02,0,0.9911,-0.0061,0.0035,0
Wed Jun 07 2023,VIXW230607C00012000,0,0,7.35,7.79,0,0,0.9897,0.0045,0,12.00,VIXW230607P00012000,0.02,0.01,0,0.02,1,0.8575,-0.007,0.0045,5
Wed Jun 07 2023,VIXW230607C00013000,7.48,0,6.45,6.81,0,0,0.9856,0.0075,4,13.00,VIXW230607P00013000,0,0,0,0.03,0,0.774,-0.0111,0.0075,0
Wed Jun 07 2023,VIXW230607C00014000,0,0,5.47,5.83,0,0,0.9701,0.0161,0,14.00,VIXW230607P00014000,0,0,0.02,0.06,0,0.7615,-0.0266,0.0161,0
Wed Jun 07 2023,VIXW230607C00015000,4.9,0,4.51,4.87,0,0,0.9528,0.0267,5,15.00,VIXW230607P00015000,0.03,-0.035,0.03,0.1,2,0.6945,-0.044,0.0267,150
Wed Jun 07 2023,VIXW230607C00016000,3.8,-0.435,3.6,3.96,32,0,0.9415,0.0391,130,16.00,VIXW230607P00016000,0.16,0,0.1,0.19,0,0.6827,-0.0874,0.0464,32
Wed Jun 07 2023,VIXW230607C00017000,3,-0.365,2.78,3.14,13,0.4348,0.8542,0.0708,99,17.00,VIXW230607P00017000,0.25,0,0.25,0.37,0,0.6895,-0.1586,0.0703,472
Wed Jun 07 2023,VIXW230607C00018000,2.35,-0.41,2.13,2.45,33,0.577,0.7466,0.093,185,18.00,VIXW230607P00018000,0.67,0,0.57,0.72,0,0.7391,-0.2602,0.0888,471
Wed Jun 07 2023,VIXW230607C00019000,1.9,-0.31,1.7,1.99,3,0.6956,0.6298,0.097,421,19.00,VIXW230607P00019000,1.06,-0.02,1.1,1.29,10,0.8295,-0.3689,0.0935,273
Wed Jun 07 2023,VIXW230607C00020000,1.6,-0.28,1.53,1.64,113,0.8222,0.532,0.0938,612,20.00,VIXW230607P00020000,1.78,0.065,1.75,1.98,1,0.9153,-0.4639,0.0922,23
Wed Jun 07 2023,VIXW230607C00021000,1.35,-0.215,1.17,1.39,4,0.8715,0.4539,0.0853,116,21.00,VIXW230607P00021000,2.54,0,2.51,2.75,0,1.0021,-0.5404,0.0838,265
Wed Jun 07 2023,VIXW230607C00022000,1.15,-0.255,1.1,1.18,74,0.9678,0.3879,0.078,195,22.00,VIXW230607P00022000,2.78,0,3.32,3.57,0,1.0803,-0.6012,0.0755,17
Wed Jun 07 2023,VIXW230607C00023000,1.02,-0.155,0.85,1.02,3,1.0016,0.3333,0.0705,49,23.00,VIXW230607P00023000,3.97,0,4.15,4.43,0,1.1486,-0.6524,0.0683,44
Wed Jun 07 2023,VIXW230607C00024000,0.84,-0.185,0.74,0.89,15,1.059,0.2895,0.0632,114,24.00,VIXW230607P00024000,4.35,0,5.02,5.31,0,1.2128,-0.6935,0.0615,10
Wed Jun 07 2023,VIXW230607C00025000,0.83,-0.08,0.7,0.79,26,1.1295,0.2568,0.0564,202,25.00,VIXW230607P00025000,5.41,0,5.91,6.21,0,1.2722,-0.7279,0.0555,1
Wed Jun 07 2023,VIXW230607C00026000,0.71,-0.095,0.57,0.7,5,1.1602,0.2244,0.0508,28,26.00,VIXW230607P00026000,5.94,0,6.83,7.13,0,1.3332,-0.7548,0.0502,10
Wed Jun 07 2023,VIXW230607C00027000,0.64,-0.085,0.51,0.63,4,1.2078,0.2002,0.0458,46,27.00,VIXW230607P00027000,7.54,0,7.75,8.06,0,1.3864,-0.7794,0.0456,10
Wed Jun 07 2023,VIXW230607C00028000,0.56,-0.085,0.45,0.56,26,1.2448,0.1777,0.0414,2609,28.00,VIXW230607P00028000,8.3,0,8.67,9,0,1.4331,-0.8025,0.0415,10
Wed Jun 07 2023,VIXW230607C00029000,0.48,0,0.4,0.51,0,1.2838,0.16,0.0375,72,29.00,VIXW230607P00029000,0,0,9.62,9.95,0,1.4853,-0.8189,0.038,0
Wed Jun 07 2023,VIXW230607C00030000,0.46,-0.075,0.42,0.46,11,1.3455,0.1494,0.0343,196,30.00,VIXW230607P00030000,9.49,0,10.56,10.91,0,1.5306,-0.8362,0.0348,12
Wed Jun 07 2023,VIXW230607C00031000,0.46,0,0.33,0.42,0,1.3559,0.131,0.0311,6,31.00,VIXW230607P00031000,0,0,11.49,11.87,0,1.5655,-0.8549,0.0317,0
Wed Jun 07 2023,VIXW230607C00032000,0.42,-0.03,0.3,0.38,1,1.3864,0.1189,0.0284,2609,32.00,VIXW230607P00032000,11.15,0,12.46,12.83,0,1.6102,-0.8649,0.0293,1
Wed Jun 07 2023,VIXW230607C00033000,0,0,0.27,0.35,0,1.4161,0.1084,0.026,0,33.00,VIXW230607P00033000,0,0,13.42,13.8,0,1.6502,-0.8765,0.027,0
Wed Jun 07 2023,VIXW230607C00034000,0.41,0,0.25,0.33,0,1.4518,0.1007,0.0241,2,34.00,VIXW230607P00034000,0,0,14.4,14.78,0,1.6988,-0.8833,0.0252,0
Wed Jun 07 2023,VIXW230607C00035000,0.25,-0.09,0.23,0.3,20,1.4771,0.0923,0.0222,41,35.00,VIXW230607P00035000,14.66,0,15.37,15.75,0,1.735,-0.892,0.0233,1
Wed Jun 07 2023,VIXW230607C00036000,0.32,0,0.21,0.28,0,1.5042,0.0853,0.0205,69,36.00,VIXW230607P00036000,0,0,16.35,16.73,0,1.7768,-0.8981,0.0218,0
Wed Jun 07 2023,VIXW230607C00037000,0.29,0,0.19,0.26,0,1.5273,0.0785,0.019,32,37.00,VIXW230607P00037000,0,0,17.33,17.71,0,1.8157,-0.904,0.0205,0
Wed Jun 07 2023,VIXW230607C00038000,0.28,0,0.18,0.25,0,1.5609,0.0743,0.0178,20,38.00,VIXW230607P00038000,0,0,18.31,18.7,0,1.8568,-0.9096,0.0192,0
Wed Jun 07 2023,VIXW230607C00039000,0,0,0.17,0.23,0,1.5843,0.069,0.0166,0,39.00,VIXW230607P00039000,0,0,19.29,19.68,0,1.8905,-0.915,0.018,0
Wed Jun 07 2023,VIXW230607C00040000,0.2,-0.04,0.15,0.22,1,1.6045,0.0641,0.0155,35,40.00,VIXW230607P00040000,0,0,20.27,20.67,0,1.927,-0.9203,0.0169,0
Wed Jun 07 2023,VIXW230607C00042500,0,0,0.13,0.19,0,1.6638,0.055,0.0132,0,42.50,VIXW230607P00042500,0,0,22.74,23.13,0,2.012,-0.9284,0.0148,0
Wed Jun 07 2023,VIXW230607C00045000,0,0,0.15,0.17,0,1.7584,0.0526,0.0121,0,45.00,VIXW230607P00045000,0,0,25.21,25.6,0,2.0917,-0.9359,0.0131,0
Wed Jun 07 2023,VIXW230607C00047500,0,0,0.09,0.15,0,1.7608,0.0411,0.0099,0,47.50,VIXW230607P00047500,0,0,27.68,28.08,0,2.1682,-0.9429,0.0116,0
Wed Jun 07 2023,VIXW230607C00050000,0.13,-0.01,0.12,0.13,20,1.8528,0.0408,0.0094,1079,50.00,VIXW230607P00050000,0,0,30.16,30.56,0,2.2434,-0.9472,0.0105,0
Wed Jun 07 2023,VIXW230607C00055000,0.21,0,0.06,0.11,0,1.889,0.0288,0.0069,8,55.00,VIXW230607P00055000,0,0,35.12,35.52,0,2.375,-0.9551,0.0087,0
Wed Jun 07 2023,VIXW230607C00060000,0,0,0.04,0.09,0,1.9443,0.0223,0.0054,0,60.00,VIXW230607P00060000,0,0,40.09,40.49,0,2.5002,-0.96,0.0075,0
Wed Jun 07 2023,VIXW230607C00065000,0,0,0.03,0.08,0,2.0135,0.0187,0.0045,0,65.00,VIXW230607P00065000,0,0,45.06,45.46,0,2.6097,-0.9645,0.0065,0
Wed Jun 07 2023,VIXW230607C00070000,0,0,0.02,0.06,0,2.0359,0.014,0.0034,0,70.00,VIXW230607P00070000,0,0,50.04,50.43,0,2.7139,-0.9664,0.0059,0
Wed Jun 07 2023,VIXW230607C00075000,0,0,0.01,0.05,0,2.0597,0.0107,0.0027,0,75.00,VIXW230607P00075000,0,0,55.01,55.41,0,2.8075,-0.9703,0.0051,0
Wed Jun 07 2023,VIXW230607C00080000,0,0,0,0.05,0,2.1012,0.0076,0.002,0,80.00,VIXW230607P00080000,0,0,59.99,60.39,0,2.9005,-0.9718,0.0047,0
Wed Jun 07 2023,VIXW230607C00085000,0.05,0,0,0.04,0,2.1283,0.0055,0.0015,1,85.00,VIXW230607P00085000,0,0,64.97,65.47,0,3.0683,-0.9732,0.0044,0
Wed Jun 07 2023,VIXW230607C00090000,0,0,0,0.04,0,2.198,0.0039,0.0011,0,90.00,VIXW230607P00090000,0,0,69.95,70.45,0,3.1493,-0.9746,0.0041,0
Wed Jun 07 2023,VIXW230607C00095000,0,0,0,0.04,0,2.2634,0.0029,0.0008,0,95.00,VIXW230607P00095000,0,0,74.94,75.43,0,3.2327,-0.9737,0.004,0
Wed Jun 07 2023,VIXW230607C00100000,0,0,0,0.03,0,2.2627,0.0021,0.0006,0,100.00,VIXW230607P00100000,0,0,79.92,80.4,0,3.2948,-0.9748,0.0038,0
Wed Jun 14 2023,VIXW230614C00010000,10.17,-0.16,9.39,10.46,1,1.6645,0.9883,0.0035,0,10.00,VIXW230614P00010000,0,0,0,0.03,0,1.0359,-0.0074,0.0035,0
Wed Jun 14 2023,VIXW230614C00011000,0,0,8.39,9.47,0,1.467,0.9852,0.0052,0,11.00,VIXW230614P00011000,0,0,0,0.04,0,0.9382,-0.0106,0.0052,0
Wed Jun 14 2023,VIXW230614C00012000,0,0,7.39,8.47,0,1.2785,0.9836,0.0068,0,12.00,VIXW230614P00012000,0,0,0,0.04,0,0.8116,-0.0122,0.0068,0
Wed Jun 14 2023,VIXW230614C00013000,0,0,6.66,7.49,0,1.2759,0.9767,0.0111,0,13.00,VIXW230614P00013000,0,0,0,0.06,0,0.7385,-0.0191,0.0111,0
Wed Jun 14 2023,VIXW230614C00014000,0,0,5.68,6.51,0,1.1165,0.9638,0.0185,0,14.00,VIXW230614P00014000,0,0,0.02,0.08,0,0.6811,-0.032,0.0185,0
Wed Jun 14 2023,VIXW230614C00015000,5.45,0,4.73,5.55,0,0.9837,0.9456,0.0296,1,15.00,VIXW230614P00015000,0,0,0.02,0.13,0,0.6126,-0.0502,0.0296,0
Wed Jun 14 2023,VIXW230614C00016000,4.15,-0.55,4,4.6,1,0.93,0.8684,0.052,3,16.00,VIXW230614P00016000,0.15,0,0.08,0.23,0,0.5927,-0.0956,0.0499,1
Wed Jun 14 2023,VIXW230614C00017000,3.91,0.12,3.07,3.78,3,0.8302,0.8128,0.0726,26,17.00,VIXW230614P00017000,0,0,0.35,0.43,0,0.6402,-0.1829,0.0726,0
Wed Jun 14 2023,VIXW230614C00018000,2.9,-0.23,2.68,3.07,20,0.8796,0.6968,0.0781,7,18.00,VIXW230614P00018000,0.71,0.15,0.54,0.81,2,0.64,-0.2831,0.0875,7
Wed Jun 14 2023,VIXW230614C00019000,2.19,-0.43,2.1,2.57,13,0.8842,0.6092,0.0867,3,19.00,VIXW230614P00019000,1.07,-0.055,1.01,1.38,5,0.6982,-0.3857,0.0897,0
Wed Jun 14 2023,VIXW230614C00020000,1.97,-0.465,1.68,1.95,35,0.8606,0.524,0.0844,35,20.00,VIXW230614P00020000,1.57,0,1.63,2.04,0,0.7548,-0.4718,0.0844,2
Wed Jun 14 2023,VIXW230614C00021000,1.7,-0.43,1.44,1.89,2,0.968,0.4556,0.0772,4,21.00,VIXW230614P00021000,0,0,2.32,2.8,0,0.8075,-0.5402,0.0772,0
Wed Jun 14 2023,VIXW230614C00022000,1.53,-0.18,1.24,1.66,5,1.0192,0.4019,0.0697,8,22.00,VIXW230614P00022000,0,0,3.08,3.61,0,0.8558,-0.5939,0.0697,0
Wed Jun 14 2023,VIXW230614C00023000,1.35,-0.16,1.12,1.46,1,1.0741,0.36,0.0628,3,23.00,VIXW230614P00023000,0,0,3.88,4.45,0,0.8956,-0.6387,0.0633,0
Wed Jun 14 2023,VIXW230614C00024000,1.3,0,1.1,1.3,0,1.1458,0.3313,0.0561,14,24.00,VIXW230614P00024000,0,0,4.73,5.34,0,0.9405,-0.6739,0.0574,0
Wed Jun 14 2023,VIXW230614C00025000,1.01,-0.195,0.87,1.15,10,1.1536,0.2893,0.0526,1778,25.00,VIXW230614P00025000,0,0,5.6,6.24,0,0.9772,-0.7065,0.0526,0
Wed Jun 14 2023,VIXW230614C00026000,1,0,0.78,1,0,1.183,0.2595,0.0483,35,26.00,VIXW230614P00026000,6.8,0,6.48,7.14,0,1.0022,-0.7363,0.0483,10
Wed Jun 14 2023,VIXW230614C00027000,0.95,0,0.7,0.95,0,1.2321,0.2379,0.0443,18,27.00,VIXW230614P00027000,0,0,7.38,8.06,0,1.0265,-0.7578,0.0443,0
Wed Jun 14 2023,VIXW230614C00028000,0,0,0.64,0.87,0,1.27,0.2179,0.0409,0,28.00,VIXW230614P00028000,0,0,8.3,8.99,0,1.0494,-0.7778,0.0409,0
Wed Jun 14 2023,VIXW230614C00029000,0.72,-0.105,0.58,0.8,1,1.3032,0.1996,0.0378,165,29.00,VIXW230614P00029000,0,0,9.22,9.93,0,1.0654,-0.7961,0.0378,0
Wed Jun 14 2023,VIXW230614C00030000,0.65,-0.15,0.53,0.73,27,1.3325,0.1832,0.035,231,30.00,VIXW230614P00030000,10.42,0,10.15,10.87,0,1.0747,-0.8126,0.035,10
Wed Jun 14 2023,VIXW230614C00031000,0.57,-0.125,0.48,0.67,1,1.3587,0.1681,0.0325,0,31.00,VIXW230614P00031000,0,0,11.08,11.82,0,1.0775,-0.8276,0.0325,0
Wed Jun 14 2023,VIXW230614C00032000,0,0,0.44,0.63,0,1.39,0.1562,0.0303,0,32.00,VIXW230614P00032000,0,0,12.03,12.77,0,1.0796,-0.8396,0.0303,0
Wed Jun 14 2023,VIXW230614C00033000,0,0,0.4,0.58,0,1.4125,0.1439,0.0282,0,33.00,VIXW230614P00033000,0,0,12.98,13.73,0,1.0765,-0.8519,0.0282,0
Wed Jun 14 2023,VIXW230614C00034000,0,0,0.37,0.53,0,1.4339,0.1329,0.0263,0,34.00,VIXW230614P00034000,0,0,13.93,14.69,0,1.0596,-0.8628,0.0263,0
Wed Jun 14 2023,VIXW230614C00035000,0,0,0.34,0.5,0,1.4594,0.1241,0.0246,0,35.00,VIXW230614P00035000,0,0,14.89,15.66,0,1.0437,-0.8716,0.0246,0
Wed Jun 14 2023,VIXW230614C00036000,0,0,0.32,0.47,0,1.4857,0.1166,0.0231,0,36.00,VIXW230614P00036000,0,0,15.86,16.63,0,1.0211,-0.8792,0.0231,0
Wed Jun 14 2023,VIXW230614C00037000,0.34,-0.105,0.29,0.44,5,1.5039,0.1083,0.0217,10,37.00,VIXW230614P00037000,0,0,16.82,17.6,0,0.9473,-0.8875,0.0217,0
Wed Jun 14 2023,VIXW230614C00038000,0,0,0.27,0.4,0,1.5183,0.1003,0.0203,0,38.00,VIXW230614P00038000,0,0,17.79,18.58,0,0.8048,-0.8955,0.0203,0
Wed Jun 14 2023,VIXW230614C00039000,0,0,0.25,0.39,0,1.545,0.0953,0.0192,0,39.00,VIXW230614P00039000,0,0,18.76,19.55,0,0,-0.9004,0.0192,0
Wed Jun 14 2023,VIXW230614C00040000,0.39,0,0.24,0.37,0,1.5695,0.0906,0.0182,12,40.00,VIXW230614P00040000,0,0,19.74,20.53,0,0,-0.9052,0.0182,0
Wed Jun 14 2023,VIXW230614C00042500,0,0,0.2,0.33,0,1.6179,0.0787,0.0159,0,42.50,VIXW230614P00042500,0,0,22.19,22.99,0,0,-0.9171,0.0159,0
Wed Jun 14 2023,VIXW230614C00045000,0,0,0.17,0.25,0,1.631,0.0641,0.0134,0,45.00,VIXW230614P00045000,0,0,24.64,25.45,0,0,-0.9316,0.0134,0
Wed Jun 14 2023,VIXW230614C00047500,0,0,0.15,0.26,0,1.7028,0.0609,0.0124,0,47.50,VIXW230614P00047500,0,0,27.1,27.91,0,0,-0.9348,0.0124,0
Wed Jun 14 2023,VIXW230614C00050000,0.2,0,0.2,0.24,0,1.7994,0.0623,0.0119,1,50.00,VIXW230614P00050000,0,0,29.56,30.38,0,0,-0.9335,0.0119,0
Wed Jun 14 2023,VIXW230614C00055000,0,0,0.09,0.19,0,1.7952,0.0422,0.0088,0,55.00,VIXW230614P00055000,0,0,34.5,35.32,0,0,-0.9536,0.0088,0
Wed Jun 14 2023,VIXW230614C00060000,0.14,0,0.07,0.16,1,1.8556,0.0347,0.0072,0,60.00,VIXW230614P00060000,0,0,39.45,40.28,0,0,-0.9611,0.0072,0
Wed Jun 14 2023,VIXW230614C00065000,0,0,0.05,0.14,0,1.9066,0.0287,0.006,0,65.00,VIXW230614P00065000,0,0,44.41,45.24,0,0,-0.967,0.006,0
Wed Jun 14 2023,VIXW230614C00070000,0,0,0.04,0.12,0,1.9537,0.0242,0.0051,0,70.00,VIXW230614P00070000,0,0,49.37,50.2,0,0,-0.9715,0.0051,0
Wed Jun 14 2023,VIXW230614C00075000,0,0,0.02,0.11,0,1.9846,0.0226,0.0046,0,75.00,VIXW230614P00075000,0,0,54.33,55.17,0,0,-0.9732,0.0046,0
Wed Jun 14 2023,VIXW230614C00080000,0.1,0.035,0.01,0.09,1,1.997,0.0212,0.0042,0,80.00,VIXW230614P00080000,0,0,59.3,60.14,0,0,-0.9746,0.0042,0
Wed Jun 14 2023,VIXW230614C00085000,0,0,0.06,0.08,0,2.1515,0.0201,0.0039,0,85.00,VIXW230614P00085000,0,0,64.27,65.11,0,0,-0.9757,0.0039,0
Wed Jun 14 2023,VIXW230614C00090000,0,0,0,0.07,0,2.0489,0.0162,0.0033,0,90.00,VIXW230614P00090000,0,0,69.24,70.08,0,0,-0.9796,0.0033,0
Wed Jun 14 2023,VIXW230614C00095000,0,0,0,0.07,0,2.1084,0.0132,0.0027,0,95.00,VIXW230614P00095000,0,0,74.21,75.06,0,0,-0.9826,0.0027,0
Wed Jun 14 2023,VIXW230614C00100000,0.05,0.005,0.01,0.06,100,2.1645,0.0107,0.0023,0,100.00,VIXW230614P00100000,0,0,79.18,80.03,0,0,-0.985,0.0023,0
Wed Jun 21 2023,VIX230621C00010000,10.32,-0.255,10.15,10.3,45,0.8231,0.9921,0.0015,1114,10.00,VIX230621P00010000,0.01,0,0,0.02,0,0.9162,-0.0027,0.0015,7
Wed Jun 21 2023,VIX230621C00011000,9.27,0,9.15,9.3,0,0,0.9904,0.0026,1099,11.00,VIX230621P00011000,0.01,0,0,0.02,0,0.8016,-0.0044,0.0026,6
Wed Jun 21 2023,VIX230621C00012000,9.3,0,8.2,8.3,0,0.7534,0.9876,0.0044,411,12.00,VIX230621P00012000,0.01,0,0,0.01,0,0.6432,-0.0072,0.0044,192
Wed Jun 21 2023,VIX230621C00013000,7.7,0,7.2,7.35,0,0.7263,0.9823,0.0076,824,13.00,VIX230621P00013000,0.02,0,0,0.03,0,0.632,-0.0125,0.0076,322
Wed Jun 21 2023,VIX230621C00014000,6.4,-0.225,6.2,6.35,1,0.6047,0.9713,0.0139,799,14.00,VIX230621P00014000,0.05,0.005,0.03,0.05,13,0.6252,-0.0235,0.0139,10902
Wed Jun 21 2023,VIX230621C00015000,5.32,-0.355,5.25,5.4,5,0.596,0.9481,0.0252,3717,15.00,VIX230621P00015000,0.07,-0.015,0.06,0.09,64,0.5918,-0.0466,0.0252,146148
Wed Jun 21 2023,VIX230621C00016000,4.42,-0.355,4.35,4.5,45,0.5972,0.9021,0.0423,2324,16.00,VIX230621P00016000,0.18,0.005,0.16,0.19,12,0.5997,-0.0926,0.0423,105634
Wed Jun 21 2023,VIX230621C00017000,3.65,-0.35,3.6,3.65,138,0.6188,0.8308,0.0604,5493,17.00,VIX230621P00017000,0.37,-0.01,0.36,0.4,2951,0.627,-0.164,0.0604,95576
Wed Jun 21 2023,VIX230621C00018000,3,-0.35,3,3.05,478,0.6863,0.7419,0.0732,6739,18.00,VIX230621P00018000,0.73,-0.005,0.72,0.75,670,0.6732,-0.2529,0.0732,130486
Wed Jun 21 2023,VIX230621C00019000,2.54,-0.3,2.51,2.56,500,0.7406,0.6498,0.0768,10545,19.00,VIX230621P00019000,1.23,-0.005,1.23,1.28,1825,0.7356,-0.345,0.0768,154144
Wed Jun 21 2023,VIX230621C00020000,2.17,-0.29,2.15,2.2,493,0.8026,0.5697,0.0748,52864,20.00,VIX230621P00020000,1.88,0.035,1.87,1.92,924,0.8001,-0.4251,0.0748,107498
Wed Jun 21 2023,VIX230621C00021000,1.93,-0.24,1.9,1.93,167,0.8691,0.5028,0.0706,67949,21.00,VIX230621P00021000,2.55,0,2.59,2.64,561,0.8608,-0.4919,0.0706,97107
Wed Jun 21 2023,VIX230621C00022000,1.69,-0.245,1.66,1.72,870,0.921,0.4472,0.0658,158888,22.00,VIX230621P00022000,3.36,0.06,3.35,3.45,17,0.9206,-0.5476,0.0658,138870
Wed Jun 21 2023,VIX230621C00023000,1.5,-0.245,1.5,1.52,88,0.9743,0.4006,0.0609,187639,23.00,VIX230621P00023000,4.17,0.07,4.15,4.25,32,0.9659,-0.5941,0.0609,75138
Wed Jun 21 2023,VIX230621C00024000,1.37,-0.215,1.34,1.39,857,1.0237,0.3614,0.0563,89363,24.00,VIX230621P00024000,5,0.05,5,5.1,49,1.0152,-0.6334,0.0563,57859
Wed Jun 21 2023,VIX230621C00025000,1.25,-0.185,1.21,1.26,10239,1.0662,0.3279,0.052,207985,25.00,VIX230621P00025000,5.87,0.07,5.9,6,50,1.0725,-0.6669,0.052,22005
Wed Jun 21 2023,VIX230621C00026000,1.12,-0.19,1.1,1.15,202,1.1062,0.2992,0.0482,165941,26.00,VIX230621P00026000,6.75,0.1,6.75,6.9,3,1.1084,-0.6956,0.0482,14179
Wed Jun 21 2023,VIX230621C00027000,1.02,-0.18,1.01,1.05,623,1.1436,0.2743,0.0447,96345,27.00,VIX230621P00027000,7.6,0.05,7.65,7.8,10,1.146,-0.7205,0.0447,9895
Wed Jun 21 2023,VIX230621C00028000,0.95,-0.16,0.95,0.97,48,1.1848,0.2525,0.0415,65384,28.00,VIX230621P00028000,8.55,0.1,8.55,8.7,11,1.1752,-0.7423,0.0415,8578
Wed Jun 21 2023,VIX230621C00029000,0.89,-0.13,0.87,0.9,467,1.2169,0.2333,0.0387,35074,29.00,VIX230621P00029000,9.45,0.1,9.5,9.6,2,1.2095,-0.7615,0.0387,4344
Wed Jun 21 2023,VIX230621C00030000,0.81,-0.14,0.81,0.84,465,1.2504,0.2162,0.0362,554488,30.00,VIX230621P00030000,10.43,0.155,10.4,10.55,20,1.2374,-0.7785,0.0362,1055
Wed Jun 21 2023,VIX230621C00031000,0.78,-0.1,0.73,0.78,3284,1.2728,0.2012,0.0338,7948,31.00,VIX230621P00031000,11.3,0.1,11.35,11.5,3,1.2735,-0.7938,0.0338,367
Wed Jun 21 2023,VIX230621C00032000,0.72,-0.095,0.68,0.72,276,1.2984,0.1875,0.0317,101683,32.00,VIX230621P00032000,12.15,0,12.3,12.4,150,1.2904,-0.8073,0.0317,801
Wed Jun 21 2023,VIX230621C00032500,0.79,0,0.65,0.7,0,1.3108,0.1812,0.0307,4912,32.50,VIX230621P00032500,11.93,0,12.75,12.9,0,1.3042,-0.8136,0.0307,405
Wed Jun 21 2023,VIX230621C00033000,0.69,-0.075,0.63,0.68,100,1.3252,0.1752,0.0298,3371,33.00,VIX230621P00033000,13.13,0.055,13.25,13.35,3,1.317,-0.8195,0.0298,73
Wed Jun 21 2023,VIX230621C00034000,0.62,-0.095,0.59,0.63,561,1.348,0.1641,0.028,98556,34.00,VIX230621P00034000,13.75,0,14.2,14.3,0,1.3395,-0.8307,0.028,234
Wed Jun 21 2023,VIX230621C00035000,0.57,-0.095,0.55,0.59,12671,1.3702,0.154,0.0264,128339,35.00,VIX230621P00035000,14.97,-0.005,15.15,15.3,20,1.3748,-0.8408,0.0264,129
Wed Jun 21 2023,VIX230621C00036000,0.64,0,0.52,0.56,0,1.3956,0.1448,0.025,3891,36.00,VIX230621P00036000,14.99,0,16.1,16.25,0,1.3902,-0.85,0.025,208
